2018-05-29 03:27:43,878 -------------- New training session ----------------
alpha: 1
batch_size: 2
cfg: unet_dice2_redo
criterion: cross_entropy_dice
data_dir: /home/thuyen/Data/brats17/Brats17TrainingData
dataset: SingleData
gpu: '1'
name: unet_dice2_redo
net: Unet
net_params:
  dropout: 0.3
  n: 16
  norm: gn
num_epochs: 300
opt: Adam
opt_params:
  amsgrad: true
  lr: 0.001
  weight_decay: 0.0001
resume: {}
root: /home/thuyen/Data/brats17/
sample_size: 25
save_freq: 50
schedule:
  150: null
  250: null
seed: 2001
start_iter: 0
sub_sample_size: 19
target_size: 9
test_data_dir: /home/thuyen/Data/brats17/Brats17ValidationData
test_transforms: Compose([ Pad((0, 0, 0, 5, 0)), NumpyType((np.float32, np.int64)),
  ])
train_dir: /home/thuyen/Data/brats17/src/ckpts
train_list: all.txt
train_transforms: Compose([ RandCrop(128), NumpyType((np.float32, np.int64)), ])
valid_freq: 50
workers: 8

2018-05-29 03:59:08,296 Iter 895, Epoch 6.2807, Loss 0.3174
2018-05-29 03:59:09,337 Iter 896, Epoch 6.2877, Loss 0.2786
2018-05-29 03:59:10,395 Iter 897, Epoch 6.2947, Loss 0.5249
2018-05-29 03:59:11,450 Iter 898, Epoch 6.3018, Loss 0.4116
2018-05-29 03:59:12,492 Iter 899, Epoch 6.3088, Loss 0.1793
2018-05-29 03:59:13,532 Iter 900, Epoch 6.3158, Loss 0.2892
2018-05-29 03:59:14,574 Iter 901, Epoch 6.3228, Loss 0.4742
2018-05-29 03:59:15,608 Iter 902, Epoch 6.3298, Loss 0.2281
2018-05-29 03:59:16,649 Iter 903, Epoch 6.3368, Loss 0.3754
2018-05-29 03:59:17,691 Iter 904, Epoch 6.3439, Loss 0.3721
2018-05-29 03:59:18,737 Iter 905, Epoch 6.3509, Loss 0.4200
2018-05-29 03:59:19,777 Iter 906, Epoch 6.3579, Loss 0.2016
2018-05-29 03:59:20,828 Iter 907, Epoch 6.3649, Loss 0.2824
2018-05-29 03:59:21,868 Iter 908, Epoch 6.3719, Loss 0.4579
2018-05-29 03:59:22,905 Iter 909, Epoch 6.3789, Loss 0.3887
2018-05-29 03:59:23,946 Iter 910, Epoch 6.3860, Loss 0.3190
2018-05-29 03:59:24,983 Iter 911, Epoch 6.3930, Loss 0.5833
2018-05-29 03:59:26,008 Iter 912, Epoch 6.4000, Loss 0.2342
2018-05-29 03:59:27,053 Iter 913, Epoch 6.4070, Loss 0.3134
2018-05-29 03:59:28,088 Iter 914, Epoch 6.4140, Loss 0.5190
2018-05-29 03:59:29,137 Iter 915, Epoch 6.4211, Loss 0.3865
2018-05-29 03:59:30,187 Iter 916, Epoch 6.4281, Loss 0.2958
2018-05-29 03:59:31,232 Iter 917, Epoch 6.4351, Loss 0.3416
2018-05-29 03:59:32,273 Iter 918, Epoch 6.4421, Loss 0.2220
2018-05-29 03:59:33,320 Iter 919, Epoch 6.4491, Loss 0.5389
2018-05-29 03:59:34,366 Iter 920, Epoch 6.4561, Loss 0.2426
2018-05-29 03:59:35,409 Iter 921, Epoch 6.4632, Loss 0.3900
2018-05-29 03:59:36,460 Iter 922, Epoch 6.4702, Loss 0.5227
2018-05-29 03:59:37,494 Iter 923, Epoch 6.4772, Loss 0.5268
2018-05-29 03:59:38,536 Iter 924, Epoch 6.4842, Loss 0.3172
2018-05-29 03:59:39,585 Iter 925, Epoch 6.4912, Loss 0.4235
2018-05-29 03:59:40,628 Iter 926, Epoch 6.4982, Loss 0.3367
2018-05-29 03:59:41,670 Iter 927, Epoch 6.5053, Loss 0.4570
2018-05-29 03:59:42,719 Iter 928, Epoch 6.5123, Loss 0.4183
2018-05-29 03:59:43,757 Iter 929, Epoch 6.5193, Loss 0.6189
2018-05-29 03:59:44,795 Iter 930, Epoch 6.5263, Loss 0.4131
2018-05-29 03:59:45,831 Iter 931, Epoch 6.5333, Loss 0.3506
2018-05-29 03:59:46,874 Iter 932, Epoch 6.5404, Loss 0.3852
2018-05-29 03:59:47,904 Iter 933, Epoch 6.5474, Loss 0.3162
2018-05-29 03:59:48,947 Iter 934, Epoch 6.5544, Loss 0.6483
2018-05-29 03:59:49,989 Iter 935, Epoch 6.5614, Loss 0.3088
2018-05-29 03:59:51,044 Iter 936, Epoch 6.5684, Loss 0.4640
2018-05-29 03:59:52,090 Iter 937, Epoch 6.5754, Loss 0.3255
2018-05-29 03:59:53,139 Iter 938, Epoch 6.5825, Loss 0.3032
2018-05-29 03:59:54,182 Iter 939, Epoch 6.5895, Loss 0.2466
2018-05-29 03:59:55,224 Iter 940, Epoch 6.5965, Loss 0.3029
2018-05-29 03:59:56,267 Iter 941, Epoch 6.6035, Loss 0.2697
2018-05-29 03:59:57,314 Iter 942, Epoch 6.6105, Loss 0.3660
2018-05-29 03:59:58,370 Iter 943, Epoch 6.6175, Loss 0.3939
2018-05-29 03:59:59,418 Iter 944, Epoch 6.6246, Loss 0.5172
2018-05-29 04:00:00,457 Iter 945, Epoch 6.6316, Loss 0.4437
2018-05-29 04:00:01,489 Iter 946, Epoch 6.6386, Loss 0.3789
2018-05-29 04:00:02,530 Iter 947, Epoch 6.6456, Loss 0.6571
2018-05-29 04:00:03,568 Iter 948, Epoch 6.6526, Loss 0.3422
2018-05-29 04:00:04,612 Iter 949, Epoch 6.6596, Loss 0.5208
2018-05-29 04:00:05,651 Iter 950, Epoch 6.6667, Loss 0.4148
2018-05-29 04:00:06,690 Iter 951, Epoch 6.6737, Loss 0.3359
2018-05-29 04:00:07,733 Iter 952, Epoch 6.6807, Loss 0.2817
2018-05-29 04:00:08,785 Iter 953, Epoch 6.6877, Loss 0.5246
2018-05-29 04:00:09,833 Iter 954, Epoch 6.6947, Loss 0.2646
2018-05-29 04:00:10,871 Iter 955, Epoch 6.7018, Loss 0.2152
2018-05-29 04:00:11,910 Iter 956, Epoch 6.7088, Loss 0.3396
2018-05-29 04:00:12,950 Iter 957, Epoch 6.7158, Loss 0.2530
2018-05-29 04:00:13,989 Iter 958, Epoch 6.7228, Loss 0.2788
2018-05-29 04:00:15,028 Iter 959, Epoch 6.7298, Loss 0.2664
2018-05-29 04:00:16,070 Iter 960, Epoch 6.7368, Loss 0.4271
2018-05-29 04:00:17,122 Iter 961, Epoch 6.7439, Loss 0.2992
2018-05-29 04:00:18,157 Iter 962, Epoch 6.7509, Loss 0.3705
2018-05-29 04:00:19,191 Iter 963, Epoch 6.7579, Loss 0.5693
2018-05-29 04:00:20,227 Iter 964, Epoch 6.7649, Loss 0.2947
2018-05-29 04:00:21,263 Iter 965, Epoch 6.7719, Loss 0.2892
2018-05-29 04:00:22,302 Iter 966, Epoch 6.7789, Loss 0.3524
2018-05-29 04:00:23,334 Iter 967, Epoch 6.7860, Loss 0.4381
2018-05-29 04:00:24,379 Iter 968, Epoch 6.7930, Loss 0.5936
2018-05-29 04:00:25,424 Iter 969, Epoch 6.8000, Loss 0.4035
2018-05-29 04:00:26,476 Iter 970, Epoch 6.8070, Loss 0.3128
2018-05-29 04:00:27,524 Iter 971, Epoch 6.8140, Loss 0.2321
2018-05-29 04:00:28,554 Iter 972, Epoch 6.8211, Loss 0.7525
2018-05-29 04:00:29,594 Iter 973, Epoch 6.8281, Loss 0.3328
2018-05-29 04:00:30,644 Iter 974, Epoch 6.8351, Loss 0.3367
2018-05-29 04:00:31,683 Iter 975, Epoch 6.8421, Loss 0.2908
2018-05-29 04:00:32,722 Iter 976, Epoch 6.8491, Loss 0.2658
2018-05-29 04:00:33,773 Iter 977, Epoch 6.8561, Loss 0.3745
2018-05-29 04:00:34,828 Iter 978, Epoch 6.8632, Loss 0.4319
2018-05-29 04:00:35,849 Iter 979, Epoch 6.8702, Loss 0.7192
2018-05-29 04:00:36,882 Iter 980, Epoch 6.8772, Loss 0.4469
2018-05-29 04:00:37,915 Iter 981, Epoch 6.8842, Loss 0.6905
2018-05-29 04:00:38,949 Iter 982, Epoch 6.8912, Loss 0.3962
2018-05-29 04:00:39,991 Iter 983, Epoch 6.8982, Loss 0.4109
2018-05-29 04:00:41,035 Iter 984, Epoch 6.9053, Loss 0.2418
2018-05-29 04:00:42,069 Iter 985, Epoch 6.9123, Loss 0.5953
2018-05-29 04:00:43,123 Iter 986, Epoch 6.9193, Loss 0.5336
2018-05-29 04:00:44,180 Iter 987, Epoch 6.9263, Loss 0.5025
2018-05-29 04:00:45,225 Iter 988, Epoch 6.9333, Loss 0.4966
2018-05-29 04:00:46,266 Iter 989, Epoch 6.9404, Loss 0.3532
2018-05-29 04:00:47,316 Iter 990, Epoch 6.9474, Loss 0.4401
2018-05-29 04:00:48,343 Iter 991, Epoch 6.9544, Loss 0.2985
2018-05-29 04:00:49,379 Iter 992, Epoch 6.9614, Loss 0.6688
2018-05-29 04:00:50,415 Iter 993, Epoch 6.9684, Loss 0.2763
2018-05-29 04:00:51,467 Iter 994, Epoch 6.9754, Loss 0.6861
2018-05-29 04:00:52,512 Iter 995, Epoch 6.9825, Loss 0.4622
2018-05-29 04:00:53,545 Iter 996, Epoch 6.9895, Loss 0.7633
2018-05-29 04:00:54,575 Iter 997, Epoch 6.9965, Loss 0.6610
2018-05-29 04:00:55,615 Iter 998, Epoch 7.0035, Loss 0.2888
2018-05-29 04:00:56,654 Iter 999, Epoch 7.0105, Loss 0.3059
2018-05-29 04:00:57,696 Iter 1000, Epoch 7.0175, Loss 0.3064
2018-05-29 04:00:58,735 Iter 1001, Epoch 7.0246, Loss 0.3753
2018-05-29 04:00:59,763 Iter 1002, Epoch 7.0316, Loss 0.6120
2018-05-29 04:01:00,808 Iter 1003, Epoch 7.0386, Loss 0.3812
2018-05-29 04:01:01,851 Iter 1004, Epoch 7.0456, Loss 0.3066
2018-05-29 04:01:02,901 Iter 1005, Epoch 7.0526, Loss 0.5421
2018-05-29 04:01:03,936 Iter 1006, Epoch 7.0596, Loss 0.4998
2018-05-29 04:01:04,978 Iter 1007, Epoch 7.0667, Loss 0.4559
2018-05-29 04:01:06,017 Iter 1008, Epoch 7.0737, Loss 0.4025
2018-05-29 04:01:07,055 Iter 1009, Epoch 7.0807, Loss 0.3454
2018-05-29 04:01:08,102 Iter 1010, Epoch 7.0877, Loss 0.2716
2018-05-29 04:01:09,138 Iter 1011, Epoch 7.0947, Loss 0.3629
2018-05-29 04:01:10,168 Iter 1012, Epoch 7.1018, Loss 0.4798
2018-05-29 04:01:11,214 Iter 1013, Epoch 7.1088, Loss 0.5166
2018-05-29 04:01:12,256 Iter 1014, Epoch 7.1158, Loss 0.4310
2018-05-29 04:01:13,297 Iter 1015, Epoch 7.1228, Loss 0.3790
2018-05-29 04:01:14,337 Iter 1016, Epoch 7.1298, Loss 0.4540
2018-05-29 04:01:15,377 Iter 1017, Epoch 7.1368, Loss 0.3315
2018-05-29 04:01:16,420 Iter 1018, Epoch 7.1439, Loss 0.2630
2018-05-29 04:01:17,459 Iter 1019, Epoch 7.1509, Loss 0.6608
2018-05-29 04:01:18,502 Iter 1020, Epoch 7.1579, Loss 0.2576
2018-05-29 04:01:19,536 Iter 1021, Epoch 7.1649, Loss 0.2113
2018-05-29 04:01:20,581 Iter 1022, Epoch 7.1719, Loss 0.2962
2018-05-29 04:01:21,629 Iter 1023, Epoch 7.1789, Loss 0.3072
2018-05-29 04:01:22,674 Iter 1024, Epoch 7.1860, Loss 0.2903
2018-05-29 04:01:23,716 Iter 1025, Epoch 7.1930, Loss 0.4777
2018-05-29 04:01:24,755 Iter 1026, Epoch 7.2000, Loss 0.3277
2018-05-29 04:01:25,788 Iter 1027, Epoch 7.2070, Loss 0.4181
2018-05-29 04:01:26,829 Iter 1028, Epoch 7.2140, Loss 0.2670
2018-05-29 04:01:27,879 Iter 1029, Epoch 7.2211, Loss 0.3142
2018-05-29 04:01:28,930 Iter 1030, Epoch 7.2281, Loss 0.3509
2018-05-29 04:01:29,971 Iter 1031, Epoch 7.2351, Loss 0.4825
2018-05-29 04:01:31,014 Iter 1032, Epoch 7.2421, Loss 0.3851
2018-05-29 04:01:32,053 Iter 1033, Epoch 7.2491, Loss 0.2753
2018-05-29 04:01:33,095 Iter 1034, Epoch 7.2561, Loss 0.3865
2018-05-29 04:01:34,149 Iter 1035, Epoch 7.2632, Loss 0.2820
2018-05-29 04:01:35,197 Iter 1036, Epoch 7.2702, Loss 0.5325
2018-05-29 04:01:36,237 Iter 1037, Epoch 7.2772, Loss 0.2597
2018-05-29 04:01:37,267 Iter 1038, Epoch 7.2842, Loss 0.2814
2018-05-29 04:01:38,308 Iter 1039, Epoch 7.2912, Loss 0.5136
2018-05-29 04:01:39,345 Iter 1040, Epoch 7.2982, Loss 0.3401
2018-05-29 04:01:40,384 Iter 1041, Epoch 7.3053, Loss 0.6747
2018-05-29 04:01:41,422 Iter 1042, Epoch 7.3123, Loss 0.6630
2018-05-29 04:01:42,458 Iter 1043, Epoch 7.3193, Loss 0.4188
2018-05-29 04:01:43,497 Iter 1044, Epoch 7.3263, Loss 0.4235
2018-05-29 04:01:44,535 Iter 1045, Epoch 7.3333, Loss 0.3810
2018-05-29 04:01:45,584 Iter 1046, Epoch 7.3404, Loss 0.6752
2018-05-29 04:01:46,623 Iter 1047, Epoch 7.3474, Loss 0.3402
2018-05-29 04:01:47,661 Iter 1048, Epoch 7.3544, Loss 0.8237
2018-05-29 04:01:48,703 Iter 1049, Epoch 7.3614, Loss 0.3385
2018-05-29 04:01:49,746 Iter 1050, Epoch 7.3684, Loss 0.3837
2018-05-29 04:01:50,783 Iter 1051, Epoch 7.3754, Loss 0.2455
2018-05-29 04:01:51,817 Iter 1052, Epoch 7.3825, Loss 0.3654
2018-05-29 04:01:52,859 Iter 1053, Epoch 7.3895, Loss 0.5254
2018-05-29 04:01:53,911 Iter 1054, Epoch 7.3965, Loss 0.4384
2018-05-29 04:01:54,961 Iter 1055, Epoch 7.4035, Loss 0.1998
2018-05-29 04:01:56,002 Iter 1056, Epoch 7.4105, Loss 0.5105
2018-05-29 04:01:57,039 Iter 1057, Epoch 7.4175, Loss 0.6312
2018-05-29 04:01:58,085 Iter 1058, Epoch 7.4246, Loss 0.4026
2018-05-29 04:01:59,128 Iter 1059, Epoch 7.4316, Loss 0.2735
2018-05-29 04:02:00,171 Iter 1060, Epoch 7.4386, Loss 0.3804
2018-05-29 04:02:01,216 Iter 1061, Epoch 7.4456, Loss 0.3966
2018-05-29 04:02:02,254 Iter 1062, Epoch 7.4526, Loss 0.5040
2018-05-29 04:02:03,295 Iter 1063, Epoch 7.4596, Loss 0.4982
2018-05-29 04:02:04,343 Iter 1064, Epoch 7.4667, Loss 0.3910
2018-05-29 04:02:05,374 Iter 1065, Epoch 7.4737, Loss 0.2940
2018-05-29 04:02:06,418 Iter 1066, Epoch 7.4807, Loss 0.3201
2018-05-29 04:02:07,465 Iter 1067, Epoch 7.4877, Loss 0.3546
2018-05-29 04:02:08,507 Iter 1068, Epoch 7.4947, Loss 0.6636
2018-05-29 04:02:09,563 Iter 1069, Epoch 7.5018, Loss 0.4001
2018-05-29 04:02:10,603 Iter 1070, Epoch 7.5088, Loss 0.7678
2018-05-29 04:02:11,645 Iter 1071, Epoch 7.5158, Loss 0.2879
2018-05-29 04:02:12,679 Iter 1072, Epoch 7.5228, Loss 0.3857
2018-05-29 04:02:13,724 Iter 1073, Epoch 7.5298, Loss 0.2645
2018-05-29 04:02:14,762 Iter 1074, Epoch 7.5368, Loss 0.3470
2018-05-29 04:02:15,806 Iter 1075, Epoch 7.5439, Loss 0.2728
2018-05-29 04:02:16,850 Iter 1076, Epoch 7.5509, Loss 0.3224
2018-05-29 04:02:17,889 Iter 1077, Epoch 7.5579, Loss 0.5157
2018-05-29 04:02:18,932 Iter 1078, Epoch 7.5649, Loss 0.3534
2018-05-29 04:02:19,978 Iter 1079, Epoch 7.5719, Loss 0.3187
2018-05-29 04:02:21,017 Iter 1080, Epoch 7.5789, Loss 0.3326
2018-05-29 04:02:22,053 Iter 1081, Epoch 7.5860, Loss 0.3828
2018-05-29 04:02:23,100 Iter 1082, Epoch 7.5930, Loss 0.6976
2018-05-29 04:02:24,141 Iter 1083, Epoch 7.6000, Loss 0.4271
2018-05-29 04:02:25,191 Iter 1084, Epoch 7.6070, Loss 0.3855
2018-05-29 04:02:26,230 Iter 1085, Epoch 7.6140, Loss 0.3829
2018-05-29 04:02:27,271 Iter 1086, Epoch 7.6211, Loss 0.1960
2018-05-29 04:02:28,311 Iter 1087, Epoch 7.6281, Loss 0.4291
2018-05-29 04:02:29,350 Iter 1088, Epoch 7.6351, Loss 0.2101
2018-05-29 04:02:30,397 Iter 1089, Epoch 7.6421, Loss 0.4808
2018-05-29 04:02:31,435 Iter 1090, Epoch 7.6491, Loss 0.1652
2018-05-29 04:02:32,477 Iter 1091, Epoch 7.6561, Loss 0.4936
2018-05-29 04:02:33,518 Iter 1092, Epoch 7.6632, Loss 0.2292
2018-05-29 04:02:34,554 Iter 1093, Epoch 7.6702, Loss 0.2058
2018-05-29 04:02:35,596 Iter 1094, Epoch 7.6772, Loss 0.1793
2018-05-29 04:02:36,632 Iter 1095, Epoch 7.6842, Loss 0.4485
2018-05-29 04:02:37,666 Iter 1096, Epoch 7.6912, Loss 0.3973
2018-05-29 04:02:38,719 Iter 1097, Epoch 7.6982, Loss 0.4734
2018-05-29 04:02:39,766 Iter 1098, Epoch 7.7053, Loss 0.3197
2018-05-29 04:02:40,807 Iter 1099, Epoch 7.7123, Loss 0.3156
2018-05-29 04:02:41,856 Iter 1100, Epoch 7.7193, Loss 0.2858
2018-05-29 04:02:42,889 Iter 1101, Epoch 7.7263, Loss 0.2439
2018-05-29 04:02:43,934 Iter 1102, Epoch 7.7333, Loss 0.3704
2018-05-29 04:02:44,991 Iter 1103, Epoch 7.7404, Loss 0.2895
2018-05-29 04:02:46,041 Iter 1104, Epoch 7.7474, Loss 0.4624
2018-05-29 04:02:47,087 Iter 1105, Epoch 7.7544, Loss 0.5102
2018-05-29 04:02:48,126 Iter 1106, Epoch 7.7614, Loss 0.2522
2018-05-29 04:02:49,167 Iter 1107, Epoch 7.7684, Loss 0.4042
2018-05-29 04:02:50,205 Iter 1108, Epoch 7.7754, Loss 0.1680
2018-05-29 04:02:51,245 Iter 1109, Epoch 7.7825, Loss 0.2280
2018-05-29 04:02:52,293 Iter 1110, Epoch 7.7895, Loss 0.3950
2018-05-29 04:02:53,346 Iter 1111, Epoch 7.7965, Loss 0.2214
2018-05-29 04:02:54,400 Iter 1112, Epoch 7.8035, Loss 0.4178
2018-05-29 04:02:55,447 Iter 1113, Epoch 7.8105, Loss 0.2367
2018-05-29 04:02:56,486 Iter 1114, Epoch 7.8175, Loss 0.3245
2018-05-29 04:02:57,532 Iter 1115, Epoch 7.8246, Loss 0.4253
2018-05-29 04:02:58,571 Iter 1116, Epoch 7.8316, Loss 0.2193
2018-05-29 04:02:59,612 Iter 1117, Epoch 7.8386, Loss 0.5096
2018-05-29 04:03:00,657 Iter 1118, Epoch 7.8456, Loss 0.3936
2018-05-29 04:03:01,694 Iter 1119, Epoch 7.8526, Loss 0.2240
2018-05-29 04:03:02,727 Iter 1120, Epoch 7.8596, Loss 0.6256
2018-05-29 04:03:03,769 Iter 1121, Epoch 7.8667, Loss 0.4854
2018-05-29 04:03:04,811 Iter 1122, Epoch 7.8737, Loss 0.4431
2018-05-29 04:03:05,847 Iter 1123, Epoch 7.8807, Loss 0.5738
2018-05-29 04:03:06,891 Iter 1124, Epoch 7.8877, Loss 0.3785
2018-05-29 04:03:07,936 Iter 1125, Epoch 7.8947, Loss 0.2388
2018-05-29 04:03:08,978 Iter 1126, Epoch 7.9018, Loss 0.4582
2018-05-29 04:03:10,029 Iter 1127, Epoch 7.9088, Loss 0.3229
2018-05-29 04:03:11,076 Iter 1128, Epoch 7.9158, Loss 0.3314
2018-05-29 04:03:12,129 Iter 1129, Epoch 7.9228, Loss 0.5137
2018-05-29 04:03:13,162 Iter 1130, Epoch 7.9298, Loss 0.1805
2018-05-29 04:03:14,199 Iter 1131, Epoch 7.9368, Loss 0.4027
2018-05-29 04:03:15,243 Iter 1132, Epoch 7.9439, Loss 0.5742
2018-05-29 04:03:16,292 Iter 1133, Epoch 7.9509, Loss 0.2145
2018-05-29 04:03:17,331 Iter 1134, Epoch 7.9579, Loss 0.2475
2018-05-29 04:03:18,375 Iter 1135, Epoch 7.9649, Loss 0.2007
2018-05-29 04:03:19,424 Iter 1136, Epoch 7.9719, Loss 0.8193
2018-05-29 04:03:20,459 Iter 1137, Epoch 7.9789, Loss 0.1792
2018-05-29 04:03:21,492 Iter 1138, Epoch 7.9860, Loss 0.3185
2018-05-29 04:03:22,533 Iter 1139, Epoch 7.9930, Loss 0.2266
2018-05-29 04:03:23,583 Iter 1140, Epoch 8.0000, Loss 0.3049
2018-05-29 04:03:24,623 Iter 1141, Epoch 8.0070, Loss 0.4046
2018-05-29 04:03:25,667 Iter 1142, Epoch 8.0140, Loss 0.3191
2018-05-29 04:03:26,702 Iter 1143, Epoch 8.0211, Loss 0.2974
2018-05-29 04:03:27,747 Iter 1144, Epoch 8.0281, Loss 0.3695
2018-05-29 04:03:28,793 Iter 1145, Epoch 8.0351, Loss 0.3393
2018-05-29 04:03:29,829 Iter 1146, Epoch 8.0421, Loss 0.4198
2018-05-29 04:03:30,869 Iter 1147, Epoch 8.0491, Loss 0.5551
2018-05-29 04:03:31,914 Iter 1148, Epoch 8.0561, Loss 0.3537
2018-05-29 04:03:32,958 Iter 1149, Epoch 8.0632, Loss 0.4565
2018-05-29 04:03:34,000 Iter 1150, Epoch 8.0702, Loss 0.3792
2018-05-29 04:03:35,051 Iter 1151, Epoch 8.0772, Loss 0.2787
2018-05-29 04:03:36,101 Iter 1152, Epoch 8.0842, Loss 0.4767
2018-05-29 04:03:37,137 Iter 1153, Epoch 8.0912, Loss 0.4075
2018-05-29 04:03:38,176 Iter 1154, Epoch 8.0982, Loss 0.3540
2018-05-29 04:03:39,218 Iter 1155, Epoch 8.1053, Loss 0.5539
2018-05-29 04:03:40,261 Iter 1156, Epoch 8.1123, Loss 0.3834
2018-05-29 04:03:41,305 Iter 1157, Epoch 8.1193, Loss 0.3573
2018-05-29 04:03:42,346 Iter 1158, Epoch 8.1263, Loss 0.2564
2018-05-29 04:03:43,399 Iter 1159, Epoch 8.1333, Loss 0.3803
2018-05-29 04:03:44,450 Iter 1160, Epoch 8.1404, Loss 0.4817
2018-05-29 04:03:45,496 Iter 1161, Epoch 8.1474, Loss 0.2574
2018-05-29 04:03:46,536 Iter 1162, Epoch 8.1544, Loss 0.3948
2018-05-29 04:03:47,577 Iter 1163, Epoch 8.1614, Loss 0.3157
2018-05-29 04:03:48,618 Iter 1164, Epoch 8.1684, Loss 0.6062
2018-05-29 04:03:49,658 Iter 1165, Epoch 8.1754, Loss 0.5103
2018-05-29 04:03:50,704 Iter 1166, Epoch 8.1825, Loss 0.4253
2018-05-29 04:03:51,751 Iter 1167, Epoch 8.1895, Loss 0.6508
2018-05-29 04:03:52,800 Iter 1168, Epoch 8.1965, Loss 0.3105
2018-05-29 04:03:53,829 Iter 1169, Epoch 8.2035, Loss 0.3021
2018-05-29 04:03:54,864 Iter 1170, Epoch 8.2105, Loss 0.2315
2018-05-29 04:03:55,906 Iter 1171, Epoch 8.2175, Loss 0.2821
2018-05-29 04:03:56,939 Iter 1172, Epoch 8.2246, Loss 0.4904
2018-05-29 04:03:57,978 Iter 1173, Epoch 8.2316, Loss 0.2634
2018-05-29 04:03:59,034 Iter 1174, Epoch 8.2386, Loss 0.3278
2018-05-29 04:04:00,084 Iter 1175, Epoch 8.2456, Loss 0.2604
2018-05-29 04:04:01,124 Iter 1176, Epoch 8.2526, Loss 0.5113
2018-05-29 04:04:02,151 Iter 1177, Epoch 8.2596, Loss 0.4453
2018-05-29 04:04:03,180 Iter 1178, Epoch 8.2667, Loss 0.5165
2018-05-29 04:04:04,216 Iter 1179, Epoch 8.2737, Loss 0.2719
2018-05-29 04:04:05,258 Iter 1180, Epoch 8.2807, Loss 0.3715
2018-05-29 04:04:06,301 Iter 1181, Epoch 8.2877, Loss 0.3307
2018-05-29 04:04:07,341 Iter 1182, Epoch 8.2947, Loss 0.4773
2018-05-29 04:04:08,381 Iter 1183, Epoch 8.3018, Loss 0.2830
2018-05-29 04:04:09,422 Iter 1184, Epoch 8.3088, Loss 0.4586
2018-05-29 04:04:10,461 Iter 1185, Epoch 8.3158, Loss 0.2788
2018-05-29 04:04:11,500 Iter 1186, Epoch 8.3228, Loss 0.4252
2018-05-29 04:04:12,535 Iter 1187, Epoch 8.3298, Loss 0.3042
2018-05-29 04:04:13,571 Iter 1188, Epoch 8.3368, Loss 0.4590
2018-05-29 04:04:14,612 Iter 1189, Epoch 8.3439, Loss 0.1825
2018-05-29 04:04:15,658 Iter 1190, Epoch 8.3509, Loss 0.2657
2018-05-29 04:04:16,693 Iter 1191, Epoch 8.3579, Loss 0.2774
2018-05-29 04:04:17,739 Iter 1192, Epoch 8.3649, Loss 0.5345
2018-05-29 04:04:18,792 Iter 1193, Epoch 8.3719, Loss 0.2564
2018-05-29 04:04:19,842 Iter 1194, Epoch 8.3789, Loss 0.1954
2018-05-29 04:04:20,881 Iter 1195, Epoch 8.3860, Loss 0.3688
2018-05-29 04:04:21,918 Iter 1196, Epoch 8.3930, Loss 0.5872
2018-05-29 04:04:22,965 Iter 1197, Epoch 8.4000, Loss 0.7124
2018-05-29 04:04:24,000 Iter 1198, Epoch 8.4070, Loss 0.2322
2018-05-29 04:04:25,042 Iter 1199, Epoch 8.4140, Loss 0.2655
2018-05-29 04:04:26,098 Iter 1200, Epoch 8.4211, Loss 0.3019
2018-05-29 04:04:27,134 Iter 1201, Epoch 8.4281, Loss 0.2629
2018-05-29 04:04:28,182 Iter 1202, Epoch 8.4351, Loss 0.3888
2018-05-29 04:04:29,227 Iter 1203, Epoch 8.4421, Loss 0.2850
2018-05-29 04:04:30,268 Iter 1204, Epoch 8.4491, Loss 0.3804
2018-05-29 04:04:31,309 Iter 1205, Epoch 8.4561, Loss 0.3243
2018-05-29 04:04:32,354 Iter 1206, Epoch 8.4632, Loss 0.3071
2018-05-29 04:04:33,399 Iter 1207, Epoch 8.4702, Loss 0.3163
2018-05-29 04:04:34,441 Iter 1208, Epoch 8.4772, Loss 0.3901
2018-05-29 04:04:35,479 Iter 1209, Epoch 8.4842, Loss 0.3162
2018-05-29 04:04:36,517 Iter 1210, Epoch 8.4912, Loss 0.2145
2018-05-29 04:04:37,557 Iter 1211, Epoch 8.4982, Loss 0.2495
2018-05-29 04:04:38,595 Iter 1212, Epoch 8.5053, Loss 0.1928
2018-05-29 04:04:39,636 Iter 1213, Epoch 8.5123, Loss 0.3153
2018-05-29 04:04:40,681 Iter 1214, Epoch 8.5193, Loss 0.3093
2018-05-29 04:04:41,727 Iter 1215, Epoch 8.5263, Loss 0.4560
2018-05-29 04:04:42,783 Iter 1216, Epoch 8.5333, Loss 0.5217
2018-05-29 04:04:43,827 Iter 1217, Epoch 8.5404, Loss 0.2054
2018-05-29 04:04:44,858 Iter 1218, Epoch 8.5474, Loss 0.2088
2018-05-29 04:04:45,901 Iter 1219, Epoch 8.5544, Loss 0.2774
2018-05-29 04:04:46,943 Iter 1220, Epoch 8.5614, Loss 0.2692
2018-05-29 04:04:47,984 Iter 1221, Epoch 8.5684, Loss 0.6689
2018-05-29 04:04:49,020 Iter 1222, Epoch 8.5754, Loss 0.2953
2018-05-29 04:04:50,061 Iter 1223, Epoch 8.5825, Loss 0.3869
2018-05-29 04:04:51,107 Iter 1224, Epoch 8.5895, Loss 0.2840
2018-05-29 04:04:52,140 Iter 1225, Epoch 8.5965, Loss 0.2735
2018-05-29 04:04:53,183 Iter 1226, Epoch 8.6035, Loss 0.6234
